Source,Target,Weight,Type
393,6,1.0,Directed
393,7,1.0,Directed
394,7,1.0,Directed
395,8,1.0,Directed
396,8,1.0,Directed
397,7,1.0,Directed
397,8,1.0,Directed
398,1,1.0,Directed
399,7,1.0,Directed
400,8,1.0,Directed
401,7,1.0,Directed
402,1,1.0,Directed
403,8,1.0,Directed
404,1,1.0,Directed
405,1,1.0,Directed
406,1,1.0,Directed
407,7,1.0,Directed
408,8,1.0,Directed
409,8,1.0,Directed
410,7,1.0,Directed
411,7,1.0,Directed
412,1,1.0,Directed
413,8,1.0,Directed
414,8,1.0,Directed
415,6,1.0,Directed
416,8,1.0,Directed
417,6,1.0,Directed
418,7,1.0,Directed
419,6,1.0,Directed
420,7,1.0,Directed
421,1,1.0,Directed
421,8,1.0,Directed
422,1,1.0,Directed
423,1,1.0,Directed
424,8,1.0,Directed
425,6,1.0,Directed
426,7,1.0,Directed
427,6,1.0,Directed
428,8,1.0,Directed
429,7,1.0,Directed
430,6,1.0,Directed
431,8,1.0,Directed
432,1,1.0,Directed
433,300,1.0,Directed
434,7,1.0,Directed
435,8,1.0,Directed
436,7,1.0,Directed
437,7,1.0,Directed
438,7,1.0,Directed
439,8,1.0,Directed
440,432,1.0,Directed
441,1,1.0,Directed
442,8,1.0,Directed
443,6,1.0,Directed
444,1,1.0,Directed
445,8,1.0,Directed
446,1,1.0,Directed
447,1,1.0,Directed
447,6,1.0,Directed
447,7,1.0,Directed
448,7,1.0,Directed
449,7,1.0,Directed
450,7,1.0,Directed
451,1,1.0,Directed
452,7,1.0,Directed
453,6,1.0,Directed
453,7,1.0,Directed
454,7,1.0,Directed
455,7,1.0,Directed
456,7,1.0,Directed
457,6,1.0,Directed
458,300,1.0,Directed
459,1,1.0,Directed
460,7,1.0,Directed
461,7,1.0,Directed
462,6,1.0,Directed
463,7,1.0,Directed
464,8,1.0,Directed
465,8,1.0,Directed
466,1,1.0,Directed
466,8,1.0,Directed
467,1,1.0,Directed
468,7,1.0,Directed
469,432,1.0,Directed
470,8,1.0,Directed
471,432,1.0,Directed
472,7,1.0,Directed
473,432,1.0,Directed
474,1,1.0,Directed
474,7,1.0,Directed
475,300,1.0,Directed
476,8,1.0,Directed
477,1,1.0,Directed
478,1,1.0,Directed
478,300,1.0,Directed
479,7,1.0,Directed
480,8,1.0,Directed
481,8,1.0,Directed
482,1,1.0,Directed
483,7,1.0,Directed
484,1,1.0,Directed
485,8,1.0,Directed
486,300,1.0,Directed
487,1,1.0,Directed
488,7,1.0,Directed
489,6,1.0,Directed
489,7,1.0,Directed
489,300,1.0,Directed
490,1,1.0,Directed
491,7,1.0,Directed
492,300,1.0,Directed
493,8,1.0,Directed
494,7,1.0,Directed
495,7,1.0,Directed
496,6,1.0,Directed
497,7,1.0,Directed
498,6,1.0,Directed
499,7,1.0,Directed
500,1,1.0,Directed
501,7,1.0,Directed
502,7,1.0,Directed
503,300,1.0,Directed
504,300,1.0,Directed
505,7,1.0,Directed
506,7,1.0,Directed
507,6,1.0,Directed
508,8,1.0,Directed
509,1,1.0,Directed
510,1,1.0,Directed
511,8,1.0,Directed
512,7,1.0,Directed
513,7,1.0,Directed
514,7,1.0,Directed
515,7,1.0,Directed
516,1,1.0,Directed
517,6,1.0,Directed
518,6,1.0,Directed
519,7,1.0,Directed
520,7,1.0,Directed
521,7,1.0,Directed
522,1,1.0,Directed
523,8,1.0,Directed
524,7,1.0,Directed
525,6,1.0,Directed
526,6,1.0,Directed
527,7,1.0,Directed
528,6,1.0,Directed
528,7,1.0,Directed
529,6,1.0,Directed
530,7,1.0,Directed
531,7,1.0,Directed
532,1,1.0,Directed
533,8,1.0,Directed
534,1,1.0,Directed
534,7,1.0,Directed
535,7,1.0,Directed
536,6,1.0,Directed
537,8,1.0,Directed
538,1,1.0,Directed
539,7,1.0,Directed
540,8,1.0,Directed
541,1,1.0,Directed
542,8,1.0,Directed
543,8,1.0,Directed
544,7,1.0,Directed
545,6,1.0,Directed
545,7,1.0,Directed
546,6,1.0,Directed
547,7,1.0,Directed
548,8,1.0,Directed
549,7,1.0,Directed
550,7,1.0,Directed
551,8,1.0,Directed
552,1,1.0,Directed
552,6,1.0,Directed
553,6,1.0,Directed
554,7,1.0,Directed
555,7,1.0,Directed
556,7,1.0,Directed
557,7,1.0,Directed
558,8,1.0,Directed
559,7,1.0,Directed
560,7,1.0,Directed
561,1,1.0,Directed
562,1,1.0,Directed
562,7,1.0,Directed
563,6,1.0,Directed
564,6,1.0,Directed
565,7,1.0,Directed
566,1,1.0,Directed
567,8,1.0,Directed
568,7,1.0,Directed
569,7,1.0,Directed
570,7,1.0,Directed
570,8,1.0,Directed
571,8,1.0,Directed
572,1,1.0,Directed
573,8,1.0,Directed
574,8,1.0,Directed
575,7,1.0,Directed
576,7,1.0,Directed
577,7,1.0,Directed
578,1,1.0,Directed
579,6,1.0,Directed
580,8,1.0,Directed
581,6,1.0,Directed
582,1,1.0,Directed
582,7,1.0,Directed
583,8,1.0,Directed
584,7,1.0,Directed
585,8,1.0,Directed
586,8,1.0,Directed
587,1,1.0,Directed
588,8,1.0,Directed
589,8,1.0,Directed
590,7,1.0,Directed
591,7,1.0,Directed
592,6,1.0,Directed
593,8,1.0,Directed
594,8,1.0,Directed
595,7,1.0,Directed
596,7,1.0,Directed
597,7,1.0,Directed
598,8,1.0,Directed
599,8,1.0,Directed
600,1,1.0,Directed
600,8,1.0,Directed
601,7,1.0,Directed
601,8,1.0,Directed
602,7,1.0,Directed
603,1,1.0,Directed
603,8,1.0,Directed
604,6,1.0,Directed
605,1,1.0,Directed
606,7,1.0,Directed
607,7,1.0,Directed
608,6,1.0,Directed
609,7,1.0,Directed
610,1,1.0,Directed
611,7,1.0,Directed
612,7,1.0,Directed
613,7,1.0,Directed
614,1,1.0,Directed
614,8,1.0,Directed
615,1,1.0,Directed
616,8,1.0,Directed
617,7,1.0,Directed
618,7,1.0,Directed
619,7,1.0,Directed
620,7,1.0,Directed
621,6,1.0,Directed
622,8,1.0,Directed
623,8,1.0,Directed
624,7,1.0,Directed
625,8,1.0,Directed
626,8,1.0,Directed
627,1,1.0,Directed
628,1,1.0,Directed
629,7,1.0,Directed
630,8,1.0,Directed
631,6,1.0,Directed
632,6,1.0,Directed
633,8,1.0,Directed
634,8,1.0,Directed
635,1,1.0,Directed
636,8,1.0,Directed
637,7,1.0,Directed
638,8,1.0,Directed
639,7,1.0,Directed
640,7,1.0,Directed
641,8,1.0,Directed
642,8,1.0,Directed
643,8,1.0,Directed
644,1,1.0,Directed
645,7,1.0,Directed
646,7,1.0,Directed
647,8,1.0,Directed
648,7,1.0,Directed
649,7,1.0,Directed
650,7,1.0,Directed
651,7,1.0,Directed
652,7,1.0,Directed
653,8,1.0,Directed
654,8,1.0,Directed
655,8,1.0,Directed
656,1,1.0,Directed
656,8,1.0,Directed
657,7,1.0,Directed
658,7,1.0,Directed
659,7,1.0,Directed
660,7,1.0,Directed
661,7,1.0,Directed
662,7,1.0,Directed
663,8,1.0,Directed
664,7,1.0,Directed
665,7,1.0,Directed
666,1,1.0,Directed
667,7,1.0,Directed
668,7,1.0,Directed
669,8,1.0,Directed
670,7,1.0,Directed
671,7,1.0,Directed
672,8,1.0,Directed
673,8,1.0,Directed
674,7,1.0,Directed
675,8,1.0,Directed
676,7,1.0,Directed
677,8,1.0,Directed
678,8,1.0,Directed
679,8,1.0,Directed
680,7,1.0,Directed
681,8,1.0,Directed
682,7,1.0,Directed
683,7,1.0,Directed
684,1,1.0,Directed
685,7,1.0,Directed
686,7,1.0,Directed
687,7,1.0,Directed
687,8,1.0,Directed
688,8,1.0,Directed
689,7,1.0,Directed
690,7,1.0,Directed
691,7,1.0,Directed
692,7,1.0,Directed
693,8,1.0,Directed
694,7,1.0,Directed
695,7,1.0,Directed
696,7,1.0,Directed
697,8,1.0,Directed
698,7,1.0,Directed
699,7,1.0,Directed
700,7,1.0,Directed
701,8,1.0,Directed
702,6,1.0,Directed
703,7,1.0,Directed
704,7,1.0,Directed
705,6,1.0,Directed
705,8,1.0,Directed
706,8,1.0,Directed
707,7,1.0,Directed
708,7,1.0,Directed
708,8,1.0,Directed
709,6,1.0,Directed
710,7,1.0,Directed
711,1,1.0,Directed
712,7,1.0,Directed
713,6,1.0,Directed
714,8,1.0,Directed
715,6,1.0,Directed
716,6,1.0,Directed
717,1,1.0,Directed
718,1,1.0,Directed
719,7,1.0,Directed
720,6,1.0,Directed
721,7,1.0,Directed
722,7,1.0,Directed
723,7,1.0,Directed
724,7,1.0,Directed
725,8,1.0,Directed
726,8,1.0,Directed
727,7,1.0,Directed
728,8,1.0,Directed
729,7,1.0,Directed
730,8,1.0,Directed
731,8,1.0,Directed
732,8,1.0,Directed
733,8,1.0,Directed
734,8,1.0,Directed
735,7,1.0,Directed
736,8,1.0,Directed
737,7,1.0,Directed
738,8,1.0,Directed
739,6,1.0,Directed
740,7,1.0,Directed
741,6,1.0,Directed
742,7,1.0,Directed
743,1,1.0,Directed
744,1,1.0,Directed
745,8,1.0,Directed
746,8,1.0,Directed
747,7,1.0,Directed
748,7,1.0,Directed
749,8,1.0,Directed
750,8,1.0,Directed
751,7,1.0,Directed
752,7,1.0,Directed
753,8,1.0,Directed
754,8,1.0,Directed
755,8,1.0,Directed
756,1,1.0,Directed
757,6,1.0,Directed
758,1,1.0,Directed
759,7,1.0,Directed
760,7,1.0,Directed
761,1,1.0,Directed
762,1,1.0,Directed
763,8,1.0,Directed
764,8,1.0,Directed
765,8,1.0,Directed
766,1,1.0,Directed
767,1,1.0,Directed
768,227,1.0,Directed
769,8,1.0,Directed
770,6,1.0,Directed
771,8,1.0,Directed
772,8,1.0,Directed
773,7,1.0,Directed
774,7,1.0,Directed
775,7,1.0,Directed
775,8,1.0,Directed
776,7,1.0,Directed
777,7,1.0,Directed
778,7,1.0,Directed
779,1,1.0,Directed
780,8,1.0,Directed
781,8,1.0,Directed
782,8,1.0,Directed
783,8,1.0,Directed
784,7,1.0,Directed
785,8,1.0,Directed
786,8,1.0,Directed
787,6,1.0,Directed
788,8,1.0,Directed
789,8,1.0,Directed
790,8,1.0,Directed
791,8,1.0,Directed
792,8,1.0,Directed
793,8,1.0,Directed
794,8,1.0,Directed
795,8,1.0,Directed
796,7,1.0,Directed
797,227,1.0,Directed
798,8,1.0,Directed
799,7,1.0,Directed
800,6,1.0,Directed
801,7,1.0,Directed
802,8,1.0,Directed
803,8,1.0,Directed
803,227,1.0,Directed
804,8,1.0,Directed
805,7,1.0,Directed
806,8,1.0,Directed
807,8,1.0,Directed
808,8,1.0,Directed
809,8,1.0,Directed
810,8,1.0,Directed
811,1,1.0,Directed
812,8,1.0,Directed
813,7,1.0,Directed
814,8,1.0,Directed
815,8,1.0,Directed
816,8,1.0,Directed
817,8,1.0,Directed
818,7,1.0,Directed
819,8,1.0,Directed
820,8,1.0,Directed
821,8,1.0,Directed
822,8,1.0,Directed
823,8,1.0,Directed
824,6,1.0,Directed
825,7,1.0,Directed
826,8,1.0,Directed
827,8,1.0,Directed
828,8,1.0,Directed
829,8,1.0,Directed
830,7,1.0,Directed
831,8,1.0,Directed
832,7,1.0,Directed
833,8,1.0,Directed
834,7,1.0,Directed
835,8,1.0,Directed
836,8,1.0,Directed
837,8,1.0,Directed
838,8,1.0,Directed
839,1,1.0,Directed
840,8,1.0,Directed
841,8,1.0,Directed
842,8,1.0,Directed
843,8,1.0,Directed
844,7,1.0,Directed
845,8,1.0,Directed
846,7,1.0,Directed
847,7,1.0,Directed
848,7,1.0,Directed
849,8,1.0,Directed
850,7,1.0,Directed
851,8,1.0,Directed
852,1,1.0,Directed
853,1,1.0,Directed
854,8,1.0,Directed
855,8,1.0,Directed
856,8,1.0,Directed
857,7,1.0,Directed
858,8,1.0,Directed
859,8,1.0,Directed
860,8,1.0,Directed
861,8,1.0,Directed
862,7,1.0,Directed
863,8,1.0,Directed
864,8,1.0,Directed
865,8,1.0,Directed
866,7,1.0,Directed
867,7,1.0,Directed
868,8,1.0,Directed
869,8,1.0,Directed
870,8,1.0,Directed
871,8,1.0,Directed
872,8,1.0,Directed
873,7,1.0,Directed
874,8,1.0,Directed
875,8,1.0,Directed
876,1,1.0,Directed
877,8,1.0,Directed
878,1,1.0,Directed
879,8,1.0,Directed
880,8,1.0,Directed
881,8,1.0,Directed
882,8,1.0,Directed
883,8,1.0,Directed
884,8,1.0,Directed
885,8,1.0,Directed
886,8,1.0,Directed
887,8,1.0,Directed
888,8,1.0,Directed
889,7,1.0,Directed
890,7,1.0,Directed
891,8,1.0,Directed
892,8,1.0,Directed
893,8,1.0,Directed
894,8,1.0,Directed
895,8,1.0,Directed
896,8,1.0,Directed
897,8,1.0,Directed
898,8,1.0,Directed
899,8,1.0,Directed
900,8,1.0,Directed
901,8,1.0,Directed
902,8,1.0,Directed
903,8,1.0,Directed
904,8,1.0,Directed
905,8,1.0,Directed
906,8,1.0,Directed
907,8,1.0,Directed
908,7,1.0,Directed
909,8,1.0,Directed
910,8,1.0,Directed
911,8,1.0,Directed
912,8,1.0,Directed
913,8,1.0,Directed
914,8,1.0,Directed
915,8,1.0,Directed
