Id,Label,betweenness_centrality,bridging_node,closeness_centrality,clustering_coefficient,degree_centrality,eigenvector_centrality,in_degree_centrality,out_degree_centrality,pagerank
35,saraphilibotte,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
36,brandonlwt,0.0,1,0.34001336005344024,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
37,obastemur,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
38,Dirvann,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
39,negatratoron,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
40,bradh352,4.1364212147692616e-08,1,0.3455532926001358,0.6666666666666666,0.0005365766410302271,0.0,0.00017885888034340904,0.0003577177606868181,3.1384120171673824e-05
41,RWOverdijk,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
42,saviogl,0.0,1,0.33051948051948055,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
43,takdeerkaur,0.0,1,0.35706769554542267,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
44,Josef-Spiteri,0.0,1,0.3410385259631491,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
45,CallMeLaNN,0.0,1,0.3559440559440559,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
46,mhart,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
47,originalfoo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
48,zobo,0.0,1,0.3712618526622903,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
49,DrakiaXYZ,0.0,1,0.3659237958303379,1.0,0.0016097299230906814,0.0,0.0,0.0016097299230906814,2.6824034334763954e-05
50,jrieken,0.0,1,0.35396383866481224,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
51,ngsankha,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
52,jaumesegarra,0.0,1,0.0,0.0,0.00017885888034340904,0.0,0.00017885888034340904,0.0,2.889680062426844e-05
53,caioagiani,0.0,1,0.3675090252707581,0.9777777777777777,0.0017885888034340906,0.0,0.0,0.0017885888034340906,2.6824034334763954e-05
54,denelon,0.0,1,0.0,0.0,0.00017885888034340904,1.4768442350865948e-06,0.00017885888034340904,0.0,2.8188141375773127e-05
55,mete0rfish,0.0,1,0.34732173319686116,1.0,0.0012520121624038634,0.0,0.0,0.0012520121624038634,2.6824034334763954e-05
56,GrosSacASac,1.4361469352414494e-07,1,0.3833396155295891,1.0,0.0021463065641209086,0.0038240371623586484,0.0003577177606868181,0.0017885888034340906,0.00011805961194429914
57,mihan007,0.0,1,0.3726207906295754,0.9523809523809523,0.0012520121624038634,0.0,0.0,0.0012520121624038634,2.6824034334763954e-05
58,joshuapare,0.0,1,0.34034736138944555,0.5,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
59,GlenTiki,2.7648955947227854e-06,1,0.37280058651026393,0.8333333333333334,0.002504024324807727,0.002457382541327138,0.0003577177606868181,0.0021463065641209086,9.3616388377896e-05
60,ratracegrad,1.5465715509160365e-08,1,0.38075627105952825,0.9545454545454546,0.0021463065641209086,0.0007694375434892919,0.00017885888034340904,0.0019674476837774997,4.9443279277104664e-05
61,kodemill,0.0,1,0.3468483816013629,0.6666666666666666,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
62,jbuhacoff,0.0,1,0.35656742556917687,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
63,mlegenhausen,2.28544442043712e-09,1,0.3391072618254497,0.9,0.0008942944017170453,0.0,0.00017885888034340904,0.0007154355213736362,2.8165236051502152e-05
64,LiuYu396,0.0,1,0.3434547908232119,0.8333333333333334,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
65,vhf,0.0,1,0.37606206132249725,1.0,0.0014308710427472723,0.0,0.0,0.0014308710427472723,2.6824034334763954e-05
66,chharvey,0.0,1,0.0,0.0,0.00017885888034340904,0.000412823355447269,0.00017885888034340904,0.0,4.3052632377238364e-05
67,amitzur,0.0,1,0.35706769554542267,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
68,matthewloring,0.00031483988358757206,1,0.39175654853620956,0.5533333333333333,0.0053657664103022714,0.010004280477187764,0.0012520121624038634,0.004113754247898408,0.00029469328860823297
69,Santosh930,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
70,dougwilson,2.1733997003266377e-07,1,0.36347390993566836,0.8205128205128205,0.0023251654444643175,0.010731434442846714,0.0012520121624038634,0.0010731532820604543,0.00026427232757764813
71,vincentcn,0.0,1,0.3815592203898051,1.0,0.0019674476837774997,0.0,0.0,0.0019674476837774997,2.6824034334763954e-05
72,robberfree,0.0,1,0.3483915126625599,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
73,dankoster,0.0,1,0.34567062818336164,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
74,phistuck,0.0,1,0.3447341686420589,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
75,nodejs-github-bot,0.004749384861503008,1,0.47061545580749653,0.027982355888411147,0.15381863709533178,0.1296249199267503,0.13396530137721338,0.019853335718118405,0.006404856405696235
76,emilsivervik,0.0,1,0.3744023538065465,1.0,0.0012520121624038634,0.0,0.0,0.0012520121624038634,2.6824034334763954e-05
77,ehsankhfr,0.0,1,0.36884057971014494,0.9340659340659341,0.002504024324807727,0.0,0.0,0.002504024324807727,2.6824034334763954e-05
78,AMIYA8597,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
79,ftacchini,0.0,1,0.3442678390260399,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
80,anish-94,0.0,1,0.3630527817403709,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
81,renatomariscal,0.0,1,0.3680404916847433,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
82,krismasIsUnreal,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
83,RBrNx,0.0,1,0.3575693712680014,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
84,qualitymanifest,0.0,1,0.36124911284599004,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
85,NiharPhansalkar,0.0,1,0.35920959774170785,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
86,rosaxxny,0.0,1,0.41314935064935066,0.8344827586206897,0.0053657664103022714,0.0,0.0,0.0053657664103022714,2.6824034334763954e-05
87,mithun-daa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
88,tnir,0.0,1,0.3646131805157593,0.9333333333333333,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
89,RBM-Arun,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
90,Hitesh8000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
91,richardlau,0.0026428483967413257,1,0.48520992366412213,0.054291879045623694,0.11965659094974065,0.16295174004811147,0.09926667859059202,0.02038991235914863,0.006927734460449611
92,hexapode,0.0,1,0.3591822347550229,0.9047619047619048,0.0012520121624038634,0.0,0.0,0.0012520121624038634,2.6824034334763954e-05
93,CaliYung-Fu,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
94,JSMike,0.0,1,0.0,0.0,0.00017885888034340904,0.002618999424643375,0.00017885888034340904,0.0,8.535713622809973e-05
95,corvinrok,0.0,1,0.35396383866481224,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
96,nassiharel,0.0,1,0.32638666239179226,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
97,shrenisc,0.0,1,0.3145859085290482,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
98,bl-ue,0.00013550942960697824,1,0.39571984435797664,0.5410628019323671,0.010194956179574315,0.04640926229466655,0.0067966374530495435,0.0033983187265247718,0.001048089215409721
99,TangliziGit,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
100,fabianbuettner,0.0,1,0.32638666239179226,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
101,jfhr,0.0,1,0.3279639175257732,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
102,K-percy,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
103,ramidzkh,0.0,1,0.0,0.0,0.00017885888034340904,0.0015526240241961612,0.00017885888034340904,0.0,4.951977400671493e-05
104,meigei119,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
105,Nahee-Park,0.0,1,0.36357142857142855,0.9285714285714286,0.0014308710427472723,0.0,0.0,0.0014308710427472723,2.6824034334763954e-05
106,DevPres,0.0,1,0.35857696371961956,1.0,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
107,range3,0.0,1,0.35997171145685997,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
108,chrisJohn404,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
109,GreenSleepes,0.0,1,0.33575197889182057,0.5,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
110,shannonfarvolden,0.0,1,0.36435218324982105,0.8666666666666667,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
111,itkoren,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
112,kazuyukitanimura,0.0,1,0.0,0.0,0.00017885888034340904,0.002078371693643985,0.00017885888034340904,0.0,6.841930514494784e-05
113,Deepanshu248,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
114,raineroviir,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
115,vipinmenon,4.371700120603642e-07,1,0.3772255192878338,0.9242424242424242,0.0023251654444643175,0.00194223840850659,0.0003577177606868181,0.0019674476837774997,0.00011745499072285165
116,frutiger,0.0,1,0.33854339873628203,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
117,addityasingh,0.0,1,0.35656742556917687,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
118,nicolasnoble,0.0,1,0.3504302925989673,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
119,WilliamT1,0.0,1,0.3410385259631491,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
120,Pooja444,0.0,1,0.35310440513354147,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
121,NotMoni,0.0,1,0.3718042366691015,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
122,manaswinikakarla,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
123,r0binary,0.0,1,0.33420879842416285,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
124,pmaxhogan,0.0,1,0.3522491349480969,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
125,stenalpjolly,0.0,1,0.3441514536849222,1.0,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
126,makenova,0.0,1,0.35920959774170785,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
127,16lr,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
128,oscarmorrison,0.0,1,0.33202870189171557,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
129,sonimadhuri,0.0,1,0.3728937728937729,0.8888888888888888,0.0016097299230906814,0.0,0.0,0.0016097299230906814,2.6824034334763954e-05
130,sperez841,0.0,1,0.0,0.0,0.00017885888034340904,0.002328472665205845,0.00017885888034340904,0.0,9.018733674674832e-05
131,joshuacolvin,0.0,1,0.3561931420573828,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
132,kanishk30,0.0,1,0.35920959774170785,1.0,0.0012520121624038634,0.0,0.0,0.0012520121624038634,2.6824034334763954e-05
133,Naltox,0.0,1,0.3436866981769075,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
134,JonathanPrince,0.0,1,0.3657923104563421,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
135,toyobayashi,0.00012034620042043504,1,0.35472619462853155,0.6111111111111112,0.0016097299230906814,0.0010611740546386489,0.0003577177606868181,0.0012520121624038634,5.7624707311707796e-05
136,hubertmine,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
137,hirabhullar,0.0,1,0.35200553250345784,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
138,juandi27,0.0,1,0.36253561253561256,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
139,lrecknagel,0.0,1,0.3857521788556271,1.0,0.0016097299230906814,0.0,0.0,0.0016097299230906814,2.6824034334763954e-05
140,seankarson,0.0,1,0.3624065503737985,1.0,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
141,jason9693,0.0,1,0.3644826351593269,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
142,edspace,0.0,1,0.3644826351593269,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
143,ebickle,0.0,1,0.38179093293368305,0.6153846153846154,0.0023251654444643175,0.0,0.0,0.0023251654444643175,2.6824034334763954e-05
144,bcoe,0.0009170984387495426,1,0.4433304272013949,0.390194075587334,0.019853335718118405,0.04002830302045527,0.007333214094079771,0.012520121624038634,0.0010212596133476754
145,Xstoudi,0.0,1,0.3981228001564333,0.9421052631578948,0.003577177606868181,0.0,0.0,0.003577177606868181,2.6824034334763954e-05
146,jrasanen,0.0,1,0.36253561253561256,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
147,Pezmc,0.0,1,0.3309492847854356,0.6666666666666666,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
148,tanmoy215,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
149,j0t3x,0.0,1,0.37385236871098054,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
150,baradm100,0.0,1,0.37970906378217084,1.0,0.0012520121624038634,0.0,0.0,0.0012520121624038634,2.6824034334763954e-05
151,adityab-20040426,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
152,yecril71pl,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
153,dirceu,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
154,dnlup,7.353334782271134e-06,1,0.4204216618437371,0.7226173541963016,0.007869790735109999,0.0161514139218288,0.0019674476837774997,0.005902343051332499,0.0003327329741153556
155,mohd-akram,0.0,1,0.3528596187175043,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
156,mikicho,0.0,1,0.33073424301494475,0.9,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
157,tnguyen14,0.0,1,0.35882974973563625,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
158,xtx1130,3.5289890134999136e-06,1,0.39327146171693733,0.7842105263157895,0.00375603648721159,0.004954976849826045,0.0008942944017170453,0.0028617420854945446,0.00013765544506970338
159,lucshi,0.0,1,0.38721947508558385,0.95,0.0028617420854945446,0.0,0.0,0.0028617420854945446,2.6824034334763954e-05
160,zbjornson,2.2741300126954153e-07,1,0.39711050370948847,0.8187134502923976,0.0033983187265247718,0.0010046150742675907,0.0003577177606868181,0.003040600965837954,4.861149984812715e-05
161,andresaugusto,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
162,alsoamit,0.0,1,0.32042807680201446,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
163,klacabane,0.0,1,0.351397997928892,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
164,angellovc,0.0,1,0.37139730025538126,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
165,Siddhi-delta,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
166,4garfield,0.0,1,0.38721947508558385,1.0,0.0017885888034340906,0.0,0.0,0.0017885888034340906,2.6824034334763954e-05
167,romanshoryn,0.0,1,0.34543603664743805,0.8333333333333334,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
168,benjamingr,0.0024190305425514642,1,0.4633257403189066,0.05523101433882103,0.10892505812913611,0.15066729002997187,0.09443748882131998,0.014487569307816132,0.006038138554281917
169,palmires,0.0,1,0.3665826431400792,1.0,0.0016097299230906814,0.0,0.0,0.0016097299230906814,2.6824034334763954e-05
170,jazelly,0.0002126867553167634,1,0.41358275721838145,0.41687979539641945,0.01520300482918977,0.03659692264475704,0.008942944017170452,0.006260060812019317,0.0008514970658097278
171,lilbopeep88,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
172,xaviergonz,0.0,1,0.3593363925167667,1.0,0.0012520121624038634,0.0,0.0,0.0012520121624038634,2.6824034334763954e-05
173,mgochoa,0.0,1,0.3737151248164464,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
174,mgjm,0.0,1,0.378579397545556,1.0,0.0016097299230906814,0.0,0.0,0.0016097299230906814,2.6824034334763954e-05
175,Rob--W,0.0,1,0.3533495314127039,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
176,jefferyq2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
177,vixony,0.0,1,0.37099125364431484,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
178,camillobruni,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
179,lpinca,0.00842320845244,1,0.487535953978907,0.013992832296827237,0.27633697013056696,0.17200192715959917,0.25397961008764086,0.02235736004292613,0.011394437593941093
180,cesarhq,0.0,1,0.3545802856147684,0.9333333333333333,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
181,tadjik1,0.0,1,0.36217948717948717,0.9285714285714286,0.0014308710427472723,0.0025552241766089194,0.00017885888034340904,0.0012520121624038634,6.253880678003926e-05
182,IamDixit,0.0,1,0.35832453361492433,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
183,antimonyGu,0.0,1,0.34934797529169526,1.0,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
184,YoutacRandS-VA,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
185,kurthsu,0.0,1,0.3467302452316076,0.6666666666666666,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
186,jehaines,0.0,1,0.364221824686941,0.8571428571428571,0.0014308710427472723,0.0,0.0,0.0014308710427472723,2.6824034334763954e-05
187,AnasLakhani,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
188,sla100,0.0,1,0.3668468468468468,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
189,mmisiarek,0.0,1,0.35310440513354147,1.0,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
190,Aschen,0.0,1,0.3507925568573398,1.0,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
191,techjeffharris,0.0,1,0.2739504843918192,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
192,krush11,0.0,1,0.32576,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
193,antonPiPx,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
194,exinfinitum,0.0,1,0.3267008985879333,0.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
195,ArchFeh,0.0,1,0.34744027303754266,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
196,alexjeffburke,0.0,1,0.2739504843918192,0.0,0.00017885888034340904,0.0,0.0,0.00017885888034340904,2.6824034334763954e-05
197,DavidGoussev,0.0,1,0.3646131805157593,1.0,0.0007154355213736362,0.0,0.0,0.0007154355213736362,2.6824034334763954e-05
198,WilliamConnatser,0.0,1,0.380134428678118,1.0,0.0012520121624038634,0.0,0.0,0.0012520121624038634,2.6824034334763954e-05
199,gulbaki,0.0,1,0.36279401282965074,0.9636363636363636,0.0019674476837774997,0.0,0.0,0.0019674476837774997,2.6824034334763954e-05
200,Crypticblueprint,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
201,AnupamaCodippily,0.0,1,0.3626647666547916,1.0,0.0008942944017170453,0.0,0.0,0.0008942944017170453,2.6824034334763954e-05
202,AriPerkkio,0.0,1,0.0,0.0,0.00017885888034340904,0.0009465516730920985,0.00017885888034340904,0.0,4.700922241739099e-05
203,voxpelli,0.0,1,0.32680577849117176,1.0,0.0003577177606868181,0.0,0.0,0.0003577177606868181,2.6824034334763954e-05
204,sadikkuzu,0.0,1,0.36253561253561256,1.0,0.0012520121624038634,0.0,0.0,0.0012520121624038634,2.6824034334763954e-05
205,umuoy1,0.0,1,0.3680404916847433,1.0,0.0010731532820604543,0.0,0.0,0.0010731532820604543,2.6824034334763954e-05
206,AxelMonroyX,0.0,1,0.35273735273735274,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
207,wizicer,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6824034334763954e-05
208,mfaheemakhtar,0.0,1,0.3663188197193235,1.0,0.0005365766410302271,0.0,0.0,0.0005365766410302271,2.6824034334763954e-05
