Id,Label,betweenness_centrality,bridging_node,closeness_centrality,clustering_coefficient,degree_centrality,eigenvector_centrality,in_degree_centrality,out_degree_centrality,pagerank
27,atvoicu,0.0,0,0.0,1.0,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
28,emmanuel-ferdman,0.0,1,0.0,0.8666666666666667,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
29,jinkwon,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
30,MatteoBax,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
31,zdebyman,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
32,NishaGadave,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
33,amilshahsahab,0.0,0,0.21394145998659764,0,0.00017885888034340904,0.0005014048854409815,0.00017885888034340904,0.0,8.434796145356292e-05
34,sdbedi,0.0,0,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
35,saraphilibotte,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
36,brandonlwt,0.0,0,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
37,obastemur,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
38,Dirvann,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
39,negatratoron,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
40,bradh352,4.1364212147692616e-08,0,0.00017885888034340904,0.6666666666666666,0.0005365766410302271,5.15387434505167e-16,0.00017885888034340904,0.0003577177606868181,5.453058744408669e-05
41,RWOverdijk,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
42,saviogl,0.0,1,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
43,takdeerkaur,0.0,0,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
44,Josef-Spiteri,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
45,CallMeLaNN,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
46,mhart,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
47,originalfoo,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
48,zobo,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
49,DrakiaXYZ,0.0,1,0.0,1.0,0.0016097299230906814,5.72652705005741e-17,0.0,0.0016097299230906814,4.65729162626058e-05
50,jrieken,0.0,0,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
51,ngsankha,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
52,jaumesegarra,0.0,0,0.00017885888034340904,0,0.00017885888034340904,5.15387434505167e-16,0.00017885888034340904,0.0,5.0190039526915296e-05
53,caioagiani,0.0,1,0.0,0.9777777777777777,0.0017885888034340903,5.72652705005741e-17,0.0,0.0017885888034340903,4.65729162626058e-05
54,denelon,0.0,0,0.13974511843083648,0,0.00017885888034340904,1.4771687249168497e-06,0.00017885888034340904,0.0,4.8943865741354455e-05
55,mete0rfish,0.0,1,0.0,1.0,0.0012520121624038632,5.72652705005741e-17,0.0,0.0012520121624038632,4.65729162626058e-05
56,GrosSacASac,1.4361469352414494e-07,1,0.23699999855677764,1.0,0.0021463065641209086,0.0038243934438846614,0.0003577177606868181,0.0017885888034340903,0.00020387933935208844
57,mihan007,0.0,1,0.0,0.9523809523809523,0.0012520121624038632,5.72652705005741e-17,0.0,0.0012520121624038632,4.65729162626058e-05
58,joshuapare,0.0,1,0.0,0.5,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
59,GlenTiki,2.7648955947227854e-06,1,0.2463136016204911,0.8333333333333334,0.0025040243248077264,0.002457982256257802,0.0003577177606868181,0.0021463065641209086,0.00016282616304490484
60,ratracegrad,1.5465715509160365e-08,1,0.21700566878162683,0.9545454545454546,0.0021463065641209086,0.0007693655961599315,0.00017885888034340904,0.0019674476837774992,8.497636027417416e-05
61,kodemill,0.0,1,0.0,0.6666666666666666,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
62,jbuhacoff,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
63,mlegenhausen,2.28544442043712e-09,1,0.00017885888034340904,0.9,0.0008942944017170452,5.15387434505167e-16,0.00017885888034340904,0.0007154355213736362,4.891340778657077e-05
64,LiuYu396,0.0,1,0.0,0.8333333333333334,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
65,vhf,0.0,1,0.0,1.0,0.0014308710427472723,5.72652705005741e-17,0.0,0.0014308710427472723,4.65729162626058e-05
66,chharvey,0.0,0,0.20187638524016918,0,0.00017885888034340904,0.00041273894812737696,0.00017885888034340904,0.0,7.460325984787773e-05
67,amitzur,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
68,matthewloring,0.00031483988358757206,1,0.29970882589204273,0.5533333333333333,0.0053657664103022714,0.010006489869090349,0.0012520121624038632,0.004113754247898408,0.0005123794721158451
69,Santosh930,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
70,dougwilson,2.1733997003266377e-07,1,0.2880540522999357,0.8205128205128205,0.0023251654444643175,0.010732553824714986,0.0012520121624038632,0.0010731532820604543,0.00045785462341015515
71,vincentcn,0.0,1,0.0,1.0,0.0019674476837774992,5.72652705005741e-17,0.0,0.0019674476837774992,4.65729162626058e-05
72,robberfree,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
73,dankoster,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
74,phistuck,0.0,1,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
75,nodejs-github-bot,0.004749384861503008,1,0.3715172796908569,0.027982355888411147,0.15381863709533178,0.1296206948245909,0.13396530137721338,0.019853335718118405,0.011113801208030292
76,emilsivervik,0.0,1,0.0,1.0,0.0012520121624038632,5.72652705005741e-17,0.0,0.0012520121624038632,4.65729162626058e-05
77,ehsankhfr,0.0,1,0.0,0.9340659340659341,0.0025040243248077264,5.72652705005741e-17,0.0,0.0025040243248077264,4.65729162626058e-05
78,AMIYA8597,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
79,ftacchini,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
80,anish-94,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
81,renatomariscal,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
82,krismasIsUnreal,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
83,RBrNx,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
84,qualitymanifest,0.0,1,0.0,1.0,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
85,NiharPhansalkar,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
86,rosaxxny,0.0,1,0.0,0.8344827586206897,0.0053657664103022714,5.72652705005741e-17,0.0,0.0053657664103022714,4.65729162626058e-05
87,mithun-daa,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
88,tnir,0.0,1,0.0,0.9333333333333333,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
89,RBM-Arun,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
90,Hitesh8000,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
91,richardlau,0.0026428483967413257,1,0.36229862085744924,0.054291879045623694,0.11965659094974064,0.16294225801442722,0.09926667859059202,0.02038991235914863,0.011988870095743832
92,hexapode,0.0,1,0.0,0.9047619047619048,0.0012520121624038632,5.72652705005741e-17,0.0,0.0012520121624038632,4.65729162626058e-05
93,CaliYung-Fu,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
94,JSMike,0.0,0,0.2620311525994482,0,0.00017885888034340904,0.002619785559002107,0.00017885888034340904,0.0,0.0001487291738150605
95,corvinrok,0.0,0,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
96,nassiharel,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
97,shrenisc,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
98,bl-ue,0.00013550942960697824,1,0.32508957330992744,0.5410628019323671,0.010194956179574315,0.04641328325347912,0.0067966374530495435,0.0033983187265247718,0.0018131115545064979
99,TangliziGit,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
100,fabianbuettner,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
101,jfhr,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
102,K-percy,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
103,ramidzkh,0.0,0,0.22725388605536173,0,0.00017885888034340904,0.0015525475648593072,0.00017885888034340904,0.0,8.560802105117408e-05
104,meigei119,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
105,Nahee-Park,0.0,1,0.0,0.9285714285714286,0.0014308710427472723,5.72652705005741e-17,0.0,0.0014308710427472723,4.65729162626058e-05
106,DevPres,0.0,1,0.0,1.0,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
107,range3,0.0,1,0.0,1.0,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
108,chrisJohn404,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
109,GreenSleepes,0.0,1,0.0,0.5,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
110,shannonfarvolden,0.0,1,0.0,0.8666666666666667,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
111,itkoren,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
112,kazuyukitanimura,0.0,0,0.23118280889331114,0,0.00017885888034340904,0.0020787186358698978,0.00017885888034340904,0.0,0.00011802311830141174
113,Deepanshu248,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
114,raineroviir,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
115,vipinmenon,4.371700120603642e-07,1,0.23849929039921974,0.9242424242424242,0.0023251654444643175,0.0019425349448650348,0.0003577177606868181,0.0019674476837774992,0.00020416529954069297
116,frutiger,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
117,addityasingh,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
118,nicolasnoble,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
119,WilliamT1,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
120,Pooja444,0.0,1,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
121,NotMoni,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
122,manaswinikakarla,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
123,r0binary,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
124,pmaxhogan,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
125,stenalpjolly,0.0,1,0.0,1.0,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
126,makenova,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
127,16lr,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
128,oscarmorrison,0.0,1,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
129,sonimadhuri,0.0,1,0.0,0.8888888888888888,0.0016097299230906814,5.72652705005741e-17,0.0,0.0016097299230906814,4.65729162626058e-05
130,sperez841,0.0,0,0.23485646936359794,0,0.00017885888034340904,0.0023289571584155806,0.00017885888034340904,0.0,0.00015573697613699644
131,joshuacolvin,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
132,kanishk30,0.0,1,0.0,1.0,0.0012520121624038632,5.72652705005741e-17,0.0,0.0012520121624038632,4.65729162626058e-05
133,Naltox,0.0,0,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
134,JonathanPrince,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
135,toyobayashi,0.00012034620042043504,0,0.2204526081880028,0.6111111111111112,0.0016097299230906814,0.001060907929559444,0.0003577177606868181,0.0012520121624038632,9.99168482006362e-05
136,hubertmine,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
137,hirabhullar,0.0,0,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
138,juandi27,0.0,0,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
139,lrecknagel,0.0,1,0.0,1.0,0.0016097299230906814,5.72652705005741e-17,0.0,0.0016097299230906814,4.65729162626058e-05
140,seankarson,0.0,1,0.0,1.0,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
141,jason9693,0.0,1,0.0,1.0,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
142,edspace,0.0,1,0.0,1.0,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
143,ebickle,0.0,1,0.0,0.6153846153846154,0.0023251654444643175,5.72652705005741e-17,0.0,0.0023251654444643175,4.65729162626058e-05
144,bcoe,0.0009170984387495428,1,0.32392228579355425,0.390194075587334,0.019853335718118405,0.040031833973457505,0.00733321409407977,0.012520121624038632,0.00176737643405364
145,Xstoudi,0.0,1,0.0,0.9421052631578948,0.0035771776068681807,5.72652705005741e-17,0.0,0.0035771776068681807,4.65729162626058e-05
146,jrasanen,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
147,Pezmc,0.0,1,0.0,0.6666666666666666,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
148,tanmoy215,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
149,j0t3x,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
150,baradm100,0.0,1,0.0,1.0,0.0012520121624038632,5.72652705005741e-17,0.0,0.0012520121624038632,4.65729162626058e-05
151,adityab-20040426,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
152,yecril71pl,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
153,dirceu,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
154,dnlup,7.353334782271133e-06,1,0.2791717489631008,0.7226173541963016,0.007869790735109997,0.01615370287482206,0.0019674476837774992,0.005902343051332498,0.0005747398672809462
155,mohd-akram,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
156,mikicho,0.0,0,0.0,0.9,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
157,tnguyen14,0.0,1,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
158,xtx1130,3.5289890134999136e-06,1,0.23532196614664955,0.7842105263157895,0.00375603648721159,0.004955081347678928,0.0008942944017170452,0.0028617420854945446,0.00023739267866737843
159,lucshi,0.0,1,0.0,0.95,0.0028617420854945446,5.72652705005741e-17,0.0,0.0028617420854945446,4.65729162626058e-05
160,zbjornson,2.2741300126954153e-07,1,0.221011985704623,0.8187134502923976,0.0033983187265247718,0.001004413313840575,0.0003577177606868181,0.0030406009658379535,8.395915722954583e-05
161,andresaugusto,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
162,alsoamit,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
163,klacabane,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
164,angellovc,0.0,1,0.0,1.0,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
165,Siddhi-delta,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
166,4garfield,0.0,1,0.0,1.0,0.0017885888034340903,5.72652705005741e-17,0.0,0.0017885888034340903,4.65729162626058e-05
167,romanshoryn,0.0,1,0.0,0.8333333333333334,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
168,benjamingr,0.0024190305425514642,1,0.3607463559865947,0.05523101433882103,0.10892505812913611,0.1506595510089103,0.09443748882131997,0.014487569307816132,0.010458201476654223
169,palmires,0.0,1,0.0,1.0,0.0016097299230906814,5.72652705005741e-17,0.0,0.0016097299230906814,4.65729162626058e-05
170,jazelly,0.0002126867553167634,1,0.3207143200378538,0.41687979539641945,0.015203004829189768,0.03659833039613872,0.008942944017170452,0.006260060812019316,0.001478506797241364
171,lilbopeep88,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
172,xaviergonz,0.0,1,0.0,1.0,0.0012520121624038632,5.72652705005741e-17,0.0,0.0012520121624038632,4.65729162626058e-05
173,mgochoa,0.0,1,0.0,1.0,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
174,mgjm,0.0,1,0.0,1.0,0.0016097299230906814,5.72652705005741e-17,0.0,0.0016097299230906814,4.65729162626058e-05
175,Rob--W,0.0,1,0.0,1.0,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
176,jefferyq2,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
177,vixony,0.0,1,0.0,1.0,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
178,camillobruni,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
179,lpinca,0.00842320845244,1,0.4140895056751043,0.013992832296827237,0.27633697013056696,0.17198941329991732,0.25397961008764086,0.02235736004292613,0.019775461181911206
180,cesarhq,0.0,1,0.0,0.9333333333333333,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
181,tadjik1,0.0,1,0.24945150944283392,0.9285714285714286,0.0014308710427472723,0.002555926908142364,0.00017885888034340904,0.0012520121624038632,0.00010875168497920601
182,IamDixit,0.0,1,0.0,1.0,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
183,antimonyGu,0.0,1,0.0,1.0,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
184,YoutacRandS-VA,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
185,kurthsu,0.0,1,0.0,0.6666666666666666,0.0005365766410302271,5.72652705005741e-17,0.0,0.0005365766410302271,4.65729162626058e-05
186,jehaines,0.0,1,0.0,0.8571428571428571,0.0014308710427472723,5.72652705005741e-17,0.0,0.0014308710427472723,4.65729162626058e-05
187,AnasLakhani,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
188,sla100,0.0,1,0.0,1.0,0.0010731532820604543,5.72652705005741e-17,0.0,0.0010731532820604543,4.65729162626058e-05
189,mmisiarek,0.0,1,0.0,1.0,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
190,Aschen,0.0,1,0.0,1.0,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
191,techjeffharris,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
192,krush11,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
193,antonPiPx,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
194,exinfinitum,0.0,0,0.0,0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
195,ArchFeh,0.0,1,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
196,alexjeffburke,0.0,0,0.0,0,0.00017885888034340904,5.72652705005741e-17,0.0,0.00017885888034340904,4.65729162626058e-05
197,DavidGoussev,0.0,1,0.0,1.0,0.0007154355213736362,5.72652705005741e-17,0.0,0.0007154355213736362,4.65729162626058e-05
198,WilliamConnatser,0.0,1,0.0,1.0,0.0012520121624038632,5.72652705005741e-17,0.0,0.0012520121624038632,4.65729162626058e-05
199,gulbaki,0.0,1,0.0,0.9636363636363636,0.0019674476837774992,5.72652705005741e-17,0.0,0.0019674476837774992,4.65729162626058e-05
200,Crypticblueprint,0.0,0,0.0,0,0.0,5.72652705005741e-17,0.0,0.0,4.65729162626058e-05
201,AnupamaCodippily,0.0,1,0.0,1.0,0.0008942944017170452,5.72652705005741e-17,0.0,0.0008942944017170452,4.65729162626058e-05
202,AriPerkkio,0.0,0,0.22319972329079554,0,0.00017885888034340904,0.0009463324557583022,0.00017885888034340904,0.0,8.15418636687302e-05
203,voxpelli,0.0,0,0.0,1.0,0.0003577177606868181,5.72652705005741e-17,0.0,0.0003577177606868181,4.65729162626058e-05
