Source,Target,Weight,Type
43,8,1.0,Directed
43,9,1.0,Directed
43,11,1.0,Directed
43,16,1.0,Directed
43,283,1.0,Directed
43,284,1.0,Directed
44,0,1.0,Directed
44,9,1.0,Directed
45,0,1.0,Directed
45,8,1.0,Directed
45,9,1.0,Directed
45,11,1.0,Directed
45,16,1.0,Directed
45,19,1.0,Directed
45,85,1.0,Directed
46,0,1.0,Directed
46,9,1.0,Directed
47,0,1.0,Directed
47,7,1.0,Directed
47,9,1.0,Directed
48,7,1.0,Directed
48,9,1.0,Directed
48,36,1.0,Directed
49,0,1.0,Directed
50,0,1.0,Directed
51,0,1.0,Directed
52,0,1.0,Directed
52,9,1.0,Directed
52,16,1.0,Directed
52,27,1.0,Directed
53,0,1.0,Directed
53,11,1.0,Directed
53,16,1.0,Directed
54,0,1.0,Directed
54,9,1.0,Directed
54,55,1.0,Directed
56,7,1.0,Directed
56,9,1.0,Directed
56,27,1.0,Directed
57,9,1.0,Directed
57,11,1.0,Directed
58,0,1.0,Directed
58,9,1.0,Directed
58,13,1.0,Directed
59,7,1.0,Directed
59,9,1.0,Directed
60,0,1.0,Directed
60,1,1.0,Directed
60,9,1.0,Directed
60,13,1.0,Directed
60,61,1.0,Directed
60,62,1.0,Directed
61,0,1.0,Directed
61,9,1.0,Directed
61,29,1.0,Directed
62,9,1.0,Directed
62,11,1.0,Directed
62,16,1.0,Directed
63,0,1.0,Directed
63,9,1.0,Directed
63,27,1.0,Directed
64,0,1.0,Directed
64,7,1.0,Directed
65,9,1.0,Directed
65,13,1.0,Directed
66,0,1.0,Directed
66,1,1.0,Directed
66,7,1.0,Directed
66,9,1.0,Directed
66,27,1.0,Directed
67,9,1.0,Directed
67,13,1.0,Directed
67,27,1.0,Directed
68,9,1.0,Directed
68,27,1.0,Directed
69,0,1.0,Directed
69,1,1.0,Directed
69,9,1.0,Directed
69,44,1.0,Directed
69,70,1.0,Directed
70,0,1.0,Directed
70,44,1.0,Directed
70,69,1.0,Directed
71,0,1.0,Directed
71,9,1.0,Directed
71,68,1.0,Directed
72,0,1.0,Directed
72,9,1.0,Directed
72,11,1.0,Directed
72,73,1.0,Directed
73,0,1.0,Directed
74,0,1.0,Directed
74,16,1.0,Directed
75,11,1.0,Directed
76,0,1.0,Directed
76,9,1.0,Directed
76,11,1.0,Directed
76,282,1.0,Directed
79,0,1.0,Directed
79,9,1.0,Directed
79,11,1.0,Directed
79,16,1.0,Directed
80,0,1.0,Directed
80,9,1.0,Directed
80,11,1.0,Directed
80,12,1.0,Directed
80,16,1.0,Directed
81,11,1.0,Directed
83,0,1.0,Directed
83,11,1.0,Directed
83,16,1.0,Directed
84,0,1.0,Directed
84,9,1.0,Directed
85,0,1.0,Directed
85,8,1.0,Directed
85,11,1.0,Directed
85,16,1.0,Directed
85,284,1.0,Directed
85,323,1.0,Directed
86,632,1.0,Directed
88,0,1.0,Directed
88,8,1.0,Directed
88,9,1.0,Directed
88,11,1.0,Directed
88,16,1.0,Directed
88,19,1.0,Directed
88,325,1.0,Directed
90,0,1.0,Directed
90,16,1.0,Directed
91,0,1.0,Directed
92,0,1.0,Directed
92,1,1.0,Directed
92,16,1.0,Directed
92,27,1.0,Directed
93,0,1.0,Directed
94,0,1.0,Directed
94,27,1.0,Directed
95,0,1.0,Directed
95,1,1.0,Directed
95,70,1.0,Directed
95,96,1.0,Directed
97,0,1.0,Directed
98,0,1.0,Directed
98,1,1.0,Directed
98,9,1.0,Directed
98,16,1.0,Directed
98,29,1.0,Directed
98,44,1.0,Directed
99,0,1.0,Directed
100,0,1.0,Directed
101,0,1.0,Directed
101,1,1.0,Directed
102,0,1.0,Directed
102,69,1.0,Directed
103,0,1.0,Directed
104,0,1.0,Directed
105,0,1.0,Directed
106,0,1.0,Directed
106,69,1.0,Directed
106,96,1.0,Directed
106,107,1.0,Directed
108,0,1.0,Directed
109,0,1.0,Directed
109,1,1.0,Directed
109,9,1.0,Directed
110,95,1.0,Directed
111,16,1.0,Directed
112,0,1.0,Directed
112,16,1.0,Directed
113,0,1.0,Directed
113,72,1.0,Directed
114,0,1.0,Directed
114,16,1.0,Directed
115,0,1.0,Directed
115,16,1.0,Directed
116,0,1.0,Directed
116,1,1.0,Directed
116,9,1.0,Directed
116,16,1.0,Directed
116,63,1.0,Directed
117,0,1.0,Directed
118,0,1.0,Directed
118,119,1.0,Directed
120,16,1.0,Directed
121,0,1.0,Directed
121,72,1.0,Directed
122,0,1.0,Directed
122,8,1.0,Directed
122,16,1.0,Directed
123,0,1.0,Directed
124,0,1.0,Directed
125,0,1.0,Directed
125,16,1.0,Directed
126,0,1.0,Directed
127,0,1.0,Directed
128,0,1.0,Directed
129,0,1.0,Directed
129,9,1.0,Directed
129,13,1.0,Directed
130,0,1.0,Directed
130,9,1.0,Directed
130,13,1.0,Directed
130,16,1.0,Directed
131,0,1.0,Directed
131,9,1.0,Directed
132,0,1.0,Directed
132,13,1.0,Directed
133,0,1.0,Directed
134,0,1.0,Directed
135,0,1.0,Directed
135,16,1.0,Directed
136,0,1.0,Directed
136,13,1.0,Directed
136,137,1.0,Directed
138,0,1.0,Directed
139,16,1.0,Directed
140,0,1.0,Directed
141,0,1.0,Directed
142,0,1.0,Directed
143,0,1.0,Directed
143,9,1.0,Directed
143,16,1.0,Directed
144,0,1.0,Directed
144,16,1.0,Directed
145,0,1.0,Directed
145,11,1.0,Directed
146,0,1.0,Directed
146,6,1.0,Directed
146,16,1.0,Directed
146,147,1.0,Directed
146,148,1.0,Directed
149,0,1.0,Directed
150,9,1.0,Directed
151,0,1.0,Directed
151,9,1.0,Directed
151,16,1.0,Directed
151,19,1.0,Directed
152,0,1.0,Directed
152,7,1.0,Directed
152,9,1.0,Directed
153,0,1.0,Directed
153,9,1.0,Directed
153,16,1.0,Directed
154,0,1.0,Directed
154,16,1.0,Directed
155,16,1.0,Directed
156,13,1.0,Directed
156,16,1.0,Directed
157,13,1.0,Directed
158,16,1.0,Directed
159,0,1.0,Directed
159,9,1.0,Directed
159,11,1.0,Directed
159,16,1.0,Directed
159,19,1.0,Directed
159,160,1.0,Directed
160,0,1.0,Directed
160,11,1.0,Directed
161,16,1.0,Directed
162,9,1.0,Directed
162,16,1.0,Directed
163,0,1.0,Directed
164,9,1.0,Directed
164,16,1.0,Directed
165,0,1.0,Directed
166,16,1.0,Directed
167,16,1.0,Directed
168,16,1.0,Directed
169,1,1.0,Directed
169,8,1.0,Directed
169,16,1.0,Directed
169,27,1.0,Directed
170,16,1.0,Directed
171,1,1.0,Directed
171,16,1.0,Directed
171,25,1.0,Directed
172,1,1.0,Directed
172,9,1.0,Directed
172,16,1.0,Directed
173,0,1.0,Directed
173,11,1.0,Directed
173,16,1.0,Directed
173,174,1.0,Directed
174,16,1.0,Directed
174,241,1.0,Directed
175,16,1.0,Directed
175,25,1.0,Directed
176,16,1.0,Directed
177,0,1.0,Directed
177,8,1.0,Directed
177,11,1.0,Directed
177,16,1.0,Directed
178,16,1.0,Directed
179,60,1.0,Directed
180,16,1.0,Directed
180,27,1.0,Directed
181,8,1.0,Directed
181,9,1.0,Directed
181,16,1.0,Directed
181,19,1.0,Directed
182,8,1.0,Directed
182,16,1.0,Directed
183,6,1.0,Directed
183,16,1.0,Directed
184,16,1.0,Directed
184,27,1.0,Directed
185,16,1.0,Directed
185,186,1.0,Directed
187,9,1.0,Directed
187,16,1.0,Directed
188,16,1.0,Directed
189,16,1.0,Directed
190,9,1.0,Directed
190,11,1.0,Directed
190,16,1.0,Directed
190,72,1.0,Directed
190,80,1.0,Directed
190,173,1.0,Directed
191,9,1.0,Directed
191,27,1.0,Directed
192,8,1.0,Directed
192,9,1.0,Directed
192,16,1.0,Directed
192,27,1.0,Directed
192,193,1.0,Directed
192,194,1.0,Directed
195,16,1.0,Directed
196,16,1.0,Directed
197,0,1.0,Directed
198,9,1.0,Directed
199,9,1.0,Directed
199,11,1.0,Directed
200,8,1.0,Directed
200,9,1.0,Directed
200,16,1.0,Directed
201,8,1.0,Directed
202,0,1.0,Directed
203,0,1.0,Directed
204,0,1.0,Directed
205,0,1.0,Directed
206,16,1.0,Directed
207,16,1.0,Directed
207,19,1.0,Directed
207,208,1.0,Directed
208,11,1.0,Directed
208,16,1.0,Directed
209,0,1.0,Directed
209,8,1.0,Directed
210,16,1.0,Directed
210,211,1.0,Directed
212,0,1.0,Directed
212,16,1.0,Directed
213,11,1.0,Directed
213,16,1.0,Directed
214,16,1.0,Directed
215,9,1.0,Directed
215,12,1.0,Directed
215,16,1.0,Directed
216,9,1.0,Directed
216,16,1.0,Directed
217,16,1.0,Directed
218,9,1.0,Directed
219,9,1.0,Directed
219,11,1.0,Directed
219,16,1.0,Directed
220,16,1.0,Directed
221,16,1.0,Directed
222,9,1.0,Directed
222,16,1.0,Directed
224,9,1.0,Directed
225,0,1.0,Directed
226,8,1.0,Directed
226,9,1.0,Directed
226,16,1.0,Directed
227,8,1.0,Directed
227,11,1.0,Directed
227,16,1.0,Directed
228,16,1.0,Directed
229,16,1.0,Directed
230,16,1.0,Directed
231,16,1.0,Directed
232,0,1.0,Directed
233,16,1.0,Directed
234,0,1.0,Directed
235,9,1.0,Directed
235,16,1.0,Directed
236,0,1.0,Directed
237,16,1.0,Directed
238,11,1.0,Directed
239,11,1.0,Directed
239,16,1.0,Directed
240,0,1.0,Directed
240,11,1.0,Directed
242,11,1.0,Directed
242,16,1.0,Directed
242,19,1.0,Directed
243,0,1.0,Directed
243,11,1.0,Directed
244,0,1.0,Directed
245,16,1.0,Directed
246,80,1.0,Directed
247,16,1.0,Directed
248,11,1.0,Directed
249,16,1.0,Directed
250,0,1.0,Directed
250,8,1.0,Directed
250,11,1.0,Directed
250,16,1.0,Directed
250,251,1.0,Directed
251,0,1.0,Directed
251,16,1.0,Directed
252,16,1.0,Directed
253,16,1.0,Directed
254,11,1.0,Directed
254,19,1.0,Directed
255,9,1.0,Directed
255,12,1.0,Directed
255,16,1.0,Directed
256,9,1.0,Directed
257,11,1.0,Directed
257,16,1.0,Directed
258,16,1.0,Directed
259,16,1.0,Directed
260,16,1.0,Directed
261,11,1.0,Directed
261,16,1.0,Directed
262,0,1.0,Directed
262,9,1.0,Directed
262,11,1.0,Directed
262,45,1.0,Directed
263,16,1.0,Directed
264,16,1.0,Directed
265,0,1.0,Directed
266,9,1.0,Directed
266,267,1.0,Directed
268,0,1.0,Directed
268,16,1.0,Directed
269,16,1.0,Directed
270,0,1.0,Directed
271,0,1.0,Directed
271,9,1.0,Directed
271,11,1.0,Directed
271,16,1.0,Directed
272,16,1.0,Directed
273,9,1.0,Directed
273,16,1.0,Directed
274,0,1.0,Directed
275,11,1.0,Directed
276,0,1.0,Directed
276,9,1.0,Directed
276,11,1.0,Directed
276,16,1.0,Directed
277,11,1.0,Directed
277,16,1.0,Directed
278,9,1.0,Directed
278,11,1.0,Directed
278,16,1.0,Directed
279,16,1.0,Directed
280,16,1.0,Directed
281,16,1.0,Directed
285,11,1.0,Directed
285,16,1.0,Directed
286,9,1.0,Directed
286,16,1.0,Directed
287,0,1.0,Directed
287,11,1.0,Directed
288,16,1.0,Directed
289,16,1.0,Directed
289,290,1.0,Directed
291,0,1.0,Directed
291,8,1.0,Directed
292,16,1.0,Directed
293,8,1.0,Directed
293,11,1.0,Directed
293,16,1.0,Directed
294,9,1.0,Directed
294,16,1.0,Directed
295,16,1.0,Directed
296,11,1.0,Directed
297,9,1.0,Directed
297,16,1.0,Directed
297,19,1.0,Directed
298,0,1.0,Directed
298,11,1.0,Directed
299,16,1.0,Directed
299,19,1.0,Directed
300,11,1.0,Directed
301,9,1.0,Directed
302,8,1.0,Directed
302,11,1.0,Directed
303,16,1.0,Directed
304,8,1.0,Directed
304,11,1.0,Directed
305,16,1.0,Directed
306,16,1.0,Directed
306,19,1.0,Directed
307,8,1.0,Directed
307,9,1.0,Directed
307,308,1.0,Directed
309,0,1.0,Directed
310,8,1.0,Directed
310,9,1.0,Directed
310,16,1.0,Directed
311,8,1.0,Directed
311,16,1.0,Directed
312,0,1.0,Directed
312,11,1.0,Directed
312,169,1.0,Directed
313,0,1.0,Directed
313,9,1.0,Directed
313,11,1.0,Directed
313,12,1.0,Directed
313,16,1.0,Directed
314,8,1.0,Directed
314,16,1.0,Directed
315,8,1.0,Directed
315,16,1.0,Directed
316,9,1.0,Directed
317,0,1.0,Directed
317,8,1.0,Directed
318,0,1.0,Directed
318,8,1.0,Directed
318,9,1.0,Directed
318,16,1.0,Directed
319,16,1.0,Directed
320,8,1.0,Directed
320,9,1.0,Directed
320,16,1.0,Directed
321,8,1.0,Directed
321,16,1.0,Directed
322,8,1.0,Directed
322,9,1.0,Directed
322,16,1.0,Directed
324,11,1.0,Directed
324,16,1.0,Directed
326,0,1.0,Directed
326,8,1.0,Directed
326,9,1.0,Directed
327,12,1.0,Directed
327,328,1.0,Directed
329,8,1.0,Directed
329,16,1.0,Directed
330,8,1.0,Directed
330,9,1.0,Directed
330,11,1.0,Directed
331,8,1.0,Directed
331,16,1.0,Directed
332,8,1.0,Directed
332,11,1.0,Directed
332,12,1.0,Directed
333,11,1.0,Directed
333,16,1.0,Directed
334,0,1.0,Directed
334,11,1.0,Directed
334,45,1.0,Directed
334,192,1.0,Directed
335,0,1.0,Directed
335,8,1.0,Directed
336,16,1.0,Directed
337,16,1.0,Directed
337,338,1.0,Directed
339,0,1.0,Directed
339,8,1.0,Directed
340,0,1.0,Directed
340,8,1.0,Directed
341,0,1.0,Directed
341,11,1.0,Directed
341,16,1.0,Directed
342,11,1.0,Directed
342,16,1.0,Directed
343,11,1.0,Directed
343,16,1.0,Directed
343,344,1.0,Directed
343,345,1.0,Directed
346,11,1.0,Directed
347,11,1.0,Directed
347,16,1.0,Directed
348,0,1.0,Directed
348,11,1.0,Directed
348,16,1.0,Directed
348,349,1.0,Directed
350,0,1.0,Directed
350,16,1.0,Directed
351,16,1.0,Directed
352,16,1.0,Directed
353,0,1.0,Directed
354,16,1.0,Directed
355,0,1.0,Directed
355,11,1.0,Directed
355,16,1.0,Directed
355,88,1.0,Directed
356,0,1.0,Directed
357,16,1.0,Directed
358,0,1.0,Directed
359,0,1.0,Directed
360,16,1.0,Directed
361,9,1.0,Directed
361,11,1.0,Directed
361,16,1.0,Directed
362,16,1.0,Directed
363,0,1.0,Directed
364,8,1.0,Directed
364,11,1.0,Directed
365,9,1.0,Directed
365,16,1.0,Directed
366,0,1.0,Directed
366,9,1.0,Directed
366,367,1.0,Directed
368,9,1.0,Directed
368,85,1.0,Directed
369,0,1.0,Directed
370,9,1.0,Directed
371,0,1.0,Directed
371,11,1.0,Directed
372,0,1.0,Directed
372,9,1.0,Directed
373,9,1.0,Directed
373,16,1.0,Directed
374,9,1.0,Directed
374,11,1.0,Directed
374,16,1.0,Directed
374,19,1.0,Directed
375,9,1.0,Directed
375,16,1.0,Directed
376,11,1.0,Directed
376,16,1.0,Directed
377,9,1.0,Directed
378,9,1.0,Directed
379,9,1.0,Directed
379,11,1.0,Directed
380,9,1.0,Directed
380,11,1.0,Directed
380,16,1.0,Directed
381,0,1.0,Directed
381,16,1.0,Directed
382,9,1.0,Directed
382,11,1.0,Directed
382,16,1.0,Directed
383,0,1.0,Directed
383,9,1.0,Directed
384,11,1.0,Directed
384,16,1.0,Directed
385,9,1.0,Directed
385,16,1.0,Directed
386,0,1.0,Directed
386,9,1.0,Directed
386,11,1.0,Directed
386,12,1.0,Directed
386,16,1.0,Directed
386,17,1.0,Directed
387,0,1.0,Directed
387,9,1.0,Directed
387,11,1.0,Directed
387,16,1.0,Directed
388,11,1.0,Directed
388,16,1.0,Directed
389,11,1.0,Directed
389,16,1.0,Directed
390,0,1.0,Directed
391,11,1.0,Directed
391,16,1.0,Directed
392,9,1.0,Directed
392,16,1.0,Directed
393,9,1.0,Directed
393,11,1.0,Directed
393,16,1.0,Directed
394,9,1.0,Directed
395,0,1.0,Directed
395,9,1.0,Directed
395,11,1.0,Directed
395,16,1.0,Directed
396,0,1.0,Directed
396,16,1.0,Directed
397,0,1.0,Directed
397,9,1.0,Directed
397,16,1.0,Directed
398,0,1.0,Directed
398,9,1.0,Directed
399,9,1.0,Directed
399,11,1.0,Directed
399,386,1.0,Directed
400,16,1.0,Directed
401,16,1.0,Directed
402,0,1.0,Directed
402,11,1.0,Directed
402,16,1.0,Directed
403,9,1.0,Directed
403,16,1.0,Directed
404,9,1.0,Directed
404,11,1.0,Directed
404,16,1.0,Directed
405,9,1.0,Directed
406,0,1.0,Directed
406,16,1.0,Directed
407,11,1.0,Directed
407,16,1.0,Directed
408,9,1.0,Directed
408,11,1.0,Directed
409,9,1.0,Directed
409,16,1.0,Directed
409,187,1.0,Directed
410,11,1.0,Directed
411,16,1.0,Directed
412,16,1.0,Directed
413,9,1.0,Directed
413,11,1.0,Directed
413,16,1.0,Directed
414,9,1.0,Directed
414,11,1.0,Directed
415,0,1.0,Directed
415,9,1.0,Directed
416,9,1.0,Directed
416,11,1.0,Directed
416,16,1.0,Directed
417,11,1.0,Directed
417,16,1.0,Directed
418,11,1.0,Directed
418,16,1.0,Directed
419,16,1.0,Directed
420,11,1.0,Directed
420,386,1.0,Directed
421,9,1.0,Directed
421,16,1.0,Directed
422,9,1.0,Directed
422,11,1.0,Directed
423,11,1.0,Directed
423,16,1.0,Directed
424,0,1.0,Directed
424,11,1.0,Directed
425,9,1.0,Directed
425,11,1.0,Directed
425,16,1.0,Directed
426,0,1.0,Directed
426,9,1.0,Directed
426,11,1.0,Directed
426,16,1.0,Directed
427,9,1.0,Directed
427,11,1.0,Directed
427,428,1.0,Directed
429,9,1.0,Directed
429,11,1.0,Directed
430,9,1.0,Directed
431,0,1.0,Directed
431,11,1.0,Directed
432,0,1.0,Directed
433,0,1.0,Directed
433,11,1.0,Directed
433,16,1.0,Directed
434,11,1.0,Directed
434,16,1.0,Directed
435,11,1.0,Directed
436,11,1.0,Directed
436,16,1.0,Directed
437,9,1.0,Directed
437,11,1.0,Directed
437,16,1.0,Directed
438,16,1.0,Directed
439,11,1.0,Directed
439,16,1.0,Directed
440,0,1.0,Directed
440,16,1.0,Directed
441,11,1.0,Directed
441,16,1.0,Directed
442,0,1.0,Directed
443,11,1.0,Directed
444,16,1.0,Directed
444,19,1.0,Directed
445,0,1.0,Directed
446,0,1.0,Directed
446,9,1.0,Directed
447,11,1.0,Directed
448,9,1.0,Directed
448,16,1.0,Directed
449,0,1.0,Directed
449,9,1.0,Directed
449,11,1.0,Directed
450,0,1.0,Directed
451,11,1.0,Directed
452,11,1.0,Directed
452,16,1.0,Directed
453,11,1.0,Directed
454,16,1.0,Directed
455,11,1.0,Directed
456,11,1.0,Directed
457,11,1.0,Directed
457,16,1.0,Directed
458,11,1.0,Directed
459,16,1.0,Directed
460,0,1.0,Directed
460,9,1.0,Directed
460,11,1.0,Directed
461,11,1.0,Directed
461,16,1.0,Directed
462,11,1.0,Directed
463,0,1.0,Directed
464,16,1.0,Directed
465,0,1.0,Directed
465,9,1.0,Directed
465,11,1.0,Directed
465,16,1.0,Directed
466,11,1.0,Directed
467,11,1.0,Directed
467,16,1.0,Directed
468,11,1.0,Directed
468,16,1.0,Directed
469,11,1.0,Directed
469,16,1.0,Directed
470,11,1.0,Directed
471,11,1.0,Directed
472,11,1.0,Directed
473,11,1.0,Directed
473,16,1.0,Directed
474,11,1.0,Directed
475,11,1.0,Directed
476,0,1.0,Directed
476,9,1.0,Directed
477,11,1.0,Directed
478,11,1.0,Directed
478,16,1.0,Directed
479,16,1.0,Directed
480,11,1.0,Directed
481,9,1.0,Directed
482,11,1.0,Directed
483,11,1.0,Directed
484,11,1.0,Directed
485,11,1.0,Directed
485,16,1.0,Directed
486,11,1.0,Directed
486,16,1.0,Directed
486,487,1.0,Directed
488,11,1.0,Directed
489,11,1.0,Directed
490,11,1.0,Directed
490,16,1.0,Directed
491,11,1.0,Directed
492,11,1.0,Directed
493,11,1.0,Directed
493,16,1.0,Directed
494,11,1.0,Directed
495,11,1.0,Directed
496,11,1.0,Directed
496,16,1.0,Directed
497,0,1.0,Directed
498,11,1.0,Directed
498,16,1.0,Directed
499,11,1.0,Directed
500,11,1.0,Directed
500,16,1.0,Directed
501,11,1.0,Directed
502,11,1.0,Directed
502,16,1.0,Directed
503,0,1.0,Directed
503,9,1.0,Directed
503,11,1.0,Directed
503,16,1.0,Directed
504,11,1.0,Directed
505,11,1.0,Directed
505,16,1.0,Directed
506,9,1.0,Directed
506,11,1.0,Directed
506,16,1.0,Directed
506,507,1.0,Directed
506,508,1.0,Directed
507,11,1.0,Directed
507,16,1.0,Directed
509,9,1.0,Directed
509,11,1.0,Directed
509,16,1.0,Directed
510,11,1.0,Directed
510,16,1.0,Directed
511,9,1.0,Directed
511,11,1.0,Directed
511,12,1.0,Directed
512,9,1.0,Directed
513,11,1.0,Directed
513,16,1.0,Directed
514,16,1.0,Directed
515,11,1.0,Directed
516,9,1.0,Directed
516,11,1.0,Directed
516,16,1.0,Directed
517,9,1.0,Directed
517,11,1.0,Directed
517,16,1.0,Directed
518,11,1.0,Directed
519,12,1.0,Directed
520,0,1.0,Directed
521,9,1.0,Directed
521,16,1.0,Directed
522,0,1.0,Directed
522,11,1.0,Directed
523,0,1.0,Directed
523,16,1.0,Directed
524,11,1.0,Directed
525,11,1.0,Directed
525,16,1.0,Directed
526,11,1.0,Directed
526,527,1.0,Directed
528,9,1.0,Directed
528,11,1.0,Directed
529,11,1.0,Directed
529,16,1.0,Directed
530,9,1.0,Directed
530,16,1.0,Directed
531,9,1.0,Directed
531,11,1.0,Directed
531,16,1.0,Directed
532,0,1.0,Directed
532,16,1.0,Directed
533,11,1.0,Directed
533,79,1.0,Directed
534,11,1.0,Directed
534,16,1.0,Directed
535,11,1.0,Directed
536,11,1.0,Directed
536,16,1.0,Directed
537,11,1.0,Directed
538,11,1.0,Directed
538,16,1.0,Directed
539,11,1.0,Directed
539,16,1.0,Directed
540,0,1.0,Directed
541,9,1.0,Directed
541,11,1.0,Directed
542,11,1.0,Directed
543,11,1.0,Directed
543,16,1.0,Directed
544,11,1.0,Directed
544,16,1.0,Directed
545,11,1.0,Directed
545,16,1.0,Directed
546,11,1.0,Directed
546,17,1.0,Directed
547,11,1.0,Directed
547,548,1.0,Directed
549,0,1.0,Directed
550,11,1.0,Directed
550,16,1.0,Directed
551,12,1.0,Directed
552,11,1.0,Directed
552,16,1.0,Directed
552,553,1.0,Directed
554,11,1.0,Directed
555,0,1.0,Directed
555,11,1.0,Directed
556,11,1.0,Directed
557,9,1.0,Directed
557,11,1.0,Directed
557,16,1.0,Directed
558,11,1.0,Directed
559,11,1.0,Directed
559,560,1.0,Directed
561,11,1.0,Directed
562,11,1.0,Directed
563,11,1.0,Directed
564,11,1.0,Directed
564,16,1.0,Directed
564,565,1.0,Directed
564,566,1.0,Directed
564,567,1.0,Directed
567,9,1.0,Directed
567,11,1.0,Directed
567,16,1.0,Directed
568,11,1.0,Directed
568,16,1.0,Directed
569,11,1.0,Directed
569,16,1.0,Directed
570,11,1.0,Directed
570,16,1.0,Directed
571,9,1.0,Directed
571,11,1.0,Directed
